yr,mo,da,n_daily_blocks,blk_reward,pow_lwr,pow_upr,nevm_lwr,nevm_upr,price_mu,price_lwr,price_upr,pow_usd_lwr,pow_usd_upr
2023,1,1,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1,0.1,0.1,0.527,1.0550000000000002
2023,1,2,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1007850869709958,0.10006284893154956,0.1029734753219524,0.5273312138692661,1.086370164646598
2023,1,3,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10116001391807422,0.1000903838192521,0.10354278058760918,0.5274763227274585,1.092376335199277
2023,1,4,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10098170487674399,0.10014401299961086,0.10372702454412881,0.5277589485079491,1.094320108940559
2023,1,5,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10155128306991068,0.10018287644323405,0.10560726895726848,0.5279637588558435,1.1141566874991824
2023,1,6,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10158062365874725,0.1004696548338951,0.10664275708307404,0.5294750809746271,1.1250810872264312
2023,1,7,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10316010393442994,0.10061467292543515,0.1102830147971422,0.5302393263170432,1.1634858061098503
2023,1,8,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10306216377054073,0.10025012393774253,0.1096208175993981,0.5283181531519031,1.15649962567365
2023,1,9,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10427277962155546,0.10068293225013697,0.11207289311343628,0.5305990529582217,1.182369022346753
2023,1,10,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10400314799959837,0.10053901680609319,0.11205255838412641,0.529840618568111,1.1821544909525337
2023,1,11,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10428235317888343,0.10067354660487979,0.11372174654003522,0.5305495906077164,1.1997644259973717
2023,1,12,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10400962733243996,0.1008263588115952,0.11381863786671789,0.5313549109371066,1.2007866294938738
2023,1,13,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10351889484651303,0.10022962082353841,0.11501256577828031,0.5282101017400473,1.2133825689608573
2023,1,14,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1039012113648862,0.10008901102498204,0.11487682210993305,0.5274690881016553,1.2119504732597939
2023,1,15,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10591086476255751,0.10064497412039847,0.11215732333103917,0.5303990136144999,1.1832597611424633
2023,1,16,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10563942034406551,0.10154512662683743,0.11386224673615866,0.5351428173234332,1.201246703066474
2023,1,17,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10656830973032823,0.1010732062578648,0.11551808867519389,0.5326557969789475,1.2187158355232957
2023,1,18,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10586591537810193,0.1006529660245847,0.11822464623163824,0.5304411309495614,1.2472700177437834
2023,1,19,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10493602981255268,0.10121571385024672,0.12194307466080986,0.5334068119908002,1.2864994376715442
2023,1,20,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.106376666980482,0.10067228173874761,0.12043193774528886,0.5305429247631999,1.2705569432127977
2023,1,21,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10596142361776796,0.10044071971262944,0.12105727875445965,0.529322592885557,1.2771542908595495
2023,1,22,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10542244186622596,0.10052329700228776,0.12107845438337023,0.5297577752020565,1.277377693744556
2023,1,23,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10613448341801496,0.10044664089128973,0.1204015900367194,0.5293537974970968,1.2702367748873897
2023,1,24,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10560691684541826,0.10089465938419548,0.12238366008277182,0.5317148549547102,1.2911476138732427
2023,1,25,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1070032144949267,0.10027910921554269,0.12355675712408111,0.5284709055659099,1.3035237876590557
2023,1,26,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10705969069149088,0.10145401936429067,0.1223434692476624,0.5346626820498118,1.2907236005628384
2023,1,27,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10724321858543054,0.10072909186997563,0.1250831297615543,0.5308423141547715,1.319627018984398
2023,1,28,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1077628526755518,0.10078765293455887,0.12373941573779076,0.5311509309651252,1.3054508360336927
2023,1,29,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.10780466566939698,0.10110320808003395,0.12641105660930438,0.5328139065817789,1.3336366472281613
2023,1,30,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11086128360139297,0.10045260683698497,0.12737635935861139,0.5293852380309108,1.3438205912333503
2023,1,31,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1096366761426895,0.10069925493144057,0.1288294667859104,0.5306850734886918,1.3591508745913548
2023,2,1,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11070080908705576,0.10145168517912541,0.13114050547369704,0.5346503808939909,1.383532332747504
2023,2,2,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11071481518384196,0.10108853040362949,0.12965620963076915,0.5327365552271274,1.3678730116046147
2023,2,3,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11146706656025632,0.10079111087181507,0.1320380818625804,0.5311691542944653,1.3930017636502232
2023,2,4,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11182225564574114,0.10138473711772845,0.13444789175319088,0.5342975646104289,1.418425257996164
2023,2,5,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11485195078430875,0.10084412949012876,0.1364856078103185,0.5314485624129786,1.4399231623988602
2023,2,6,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11513823376903409,0.10080033428431319,0.13365893118313252,0.5312177616783305,1.4101017239820481
2023,2,7,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11523364446817701,0.1007824508230857,0.13548962844719997,0.5311235158376616,1.4294155801179598
2023,2,8,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11635266537403055,0.10082171166098347,0.13730867262411237,0.5313304204533829,1.4486064961843856
2023,2,9,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11473017520461795,0.10140919373121181,0.13954148855413812,0.5344264509634862,1.4721627042461571
2023,2,10,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1128951782106605,0.10218311373877317,0.14126241056355668,0.5385050094033346,1.4903184314455231
2023,2,11,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11216569636677272,0.10153404278408912,0.14407781230578803,0.5350844054721496,1.520020919826064
2023,2,12,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11348853181211607,0.10045468984278844,0.14484912093118713,0.5293962154714951,1.5281582258240243
2023,2,13,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11339577944486018,0.10169309591048913,0.14319587228103903,0.5359226154482777,1.510716452564962
2023,2,14,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1151207044072107,0.10173712767118356,0.14007634210302347,0.5361546628271373,1.4778054091868977
2023,2,15,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11566786361811704,0.10293246881904328,0.1440168006351408,0.5424541106763581,1.5193772467007356
2023,2,16,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11675881696016437,0.10296132430105846,0.14357964282408886,0.542606179066578,1.5147652317941376
2023,2,17,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11695227317639192,0.102401873536277,0.1476093357693703,0.5396578735361798,1.5572784923668568
2023,2,18,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11626543622207763,0.10239382553529433,0.14434108250143748,0.5396154605710011,1.5227984203901657
2023,2,19,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11665140616948358,0.1017988052790964,0.1434174959553137,0.536479703820838,1.5130545823285595
2023,2,20,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1162351047144824,0.10092687111134767,0.14354581457428386,0.5318846107568022,1.5144083437586948
2023,2,21,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11551740591026166,0.10202690877593129,0.14812148327423338,0.5376818092491579,1.5626816485431623
2023,2,22,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1169193256929702,0.10117642407064707,0.148764430558241,0.5331997548523101,1.5694647423894428
2023,2,23,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11775477407619207,0.10172721190952011,0.1487345105236009,0.5361024067631709,1.5691490860239896
2023,2,24,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11861319369079167,0.10259647242136996,0.15159175505593112,0.5406834096606197,1.5992930158400733
2023,2,25,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11809520302457951,0.10155785699035684,0.1507070606084372,0.5352099063391805,1.5899594894190126
2023,2,26,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11794031942527405,0.10260683841140934,0.15783115829565014,0.5407380384281272,1.665118720019109
2023,2,27,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.11772867787682662,0.10178029039349315,0.15610750579357108,0.5363821303737089,1.646934186122175
2023,2,28,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12019785805336734,0.10140905274835767,0.14989887302495233,0.5344257079838448,1.5814331104132473
2023,3,1,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12002574117445815,0.10281490250591414,0.15098747885420352,0.5418345362061675,1.5929179019118473
2023,3,2,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12200206493373966,0.10285449641205352,0.15245967020327358,0.542043196091522,1.6084495206445364
2023,3,3,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12192401955941942,0.10202890438545838,0.14956190705114755,0.5376923261113656,1.5778781193896068
2023,3,4,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12250295817267975,0.10349316285092987,0.15688027995545847,0.5454089682244003,1.655086953530087
2023,3,5,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12213565420973835,0.10213532555335857,0.16415527790627885,0.5382531656661996,1.7318381819112418
2023,3,6,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1225929471999967,0.10180681306753617,0.15459289602776935,0.5365219048659156,1.6309550530929668
2023,3,7,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12280810744305332,0.10154769607028169,0.15931169355377414,0.5351563582903844,1.6807383669923173
2023,3,8,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12326756600462335,0.1023737021548448,0.15828907879466725,0.5395094103560321,1.6699497812837396
2023,3,9,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12490692968991507,0.10228526682816752,0.15637818990399263,0.5390433561844428,1.6497899034871224
2023,3,10,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12045460766583291,0.10167237003074461,0.15972760626927118,0.5358133900620241,1.6851262461408112
2023,3,11,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12458573965118266,0.10202891624911956,0.15452091560333442,0.5376923886328601,1.6301956596151783
2023,3,12,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12327945710199827,0.10109302554899897,0.1680040627999581,0.5327602446432246,1.772442862539558
2023,3,13,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12489550785774228,0.10127237020664022,0.16531330926189794,0.5337053909889939,1.7440554127130234
2023,3,14,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12887192164996608,0.10089831880646032,0.1678194148138555,0.5317341401100458,1.7704948262861757
2023,3,15,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12656438996191574,0.10175165817967291,0.16261968631001658,0.5362312386068762,1.715637690570675
2023,3,16,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12400538016900547,0.10261120650430783,0.1711963639496054,0.5407610582777022,1.8061216396683373
2023,3,17,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12269994570893125,0.10214068159371428,0.1671339063765973,0.5382813919988743,1.7632627122731017
2023,3,18,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12571727627585907,0.10321587337955372,0.1678778504705622,0.543947652710248,1.7711113224644313
2023,3,19,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12409803458583529,0.10377068647747792,0.16801839981802838,0.5468715177363086,1.7725941180801996
2023,3,20,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12401556850889914,0.10316540909531366,0.1697622790788441,0.5436817059323029,1.7909920442818055
2023,3,21,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12491295747884729,0.10320581226087802,0.17178477034376666,0.5438946306148271,1.8123293271267384
2023,3,22,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.13003437045470795,0.10374812725403969,0.17482391015053383,0.5467526306287891,1.8443922520881322
2023,3,23,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.13131571595879837,0.10185204296313329,0.1759663844948081,0.5367602664157124,1.8564453564202255
2023,3,24,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12516606032761304,0.1025595832047259,0.17993290661485745,0.5404890034889055,1.8982921647867461
2023,3,25,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1293608757988004,0.10274634851189791,0.17977623584785354,0.541473256657702,1.896639288194855
2023,3,26,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12814372212182285,0.10179822722752667,0.17904531464757253,0.5364766574890655,1.8889280695318904
2023,3,27,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.13177157172777465,0.10229726605724583,0.18275213780392768,0.5391065921216854,1.9280350538314373
2023,3,28,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.13382587453593853,0.10278545719878528,0.1874243616162101,0.5416793594375984,1.9773270150510167
2023,3,29,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1306516981389577,0.10576849922187989,0.1876025436008499,0.557399990899307,1.9792068349889667
2023,3,30,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.12949978703838932,0.10309398821170002,0.18415962907584418,0.543305317875659,1.9428840867501562
2023,3,31,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.13371580809099992,0.10462891453691893,0.18595352563690576,0.5513943796095627,1.9618096954693558
2023,4,1,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.13093816070908726,0.10540482447996743,0.18142254250809253,0.5554834250094284,1.9140078234603763
2023,4,2,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1339477319990923,0.1043123810062388,0.18486496354991255,0.5497262479028784,1.9503253654515775
2023,4,3,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.13565729261997528,0.10480427656050807,0.1850839021787942,0.5523185374738775,1.952635167986279
2023,4,4,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.13424977434439186,0.10400218567722863,0.18179944247069604,0.5480915185189948,1.9179841180658435
2023,4,5,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.13569085875439707,0.10525813149437442,0.18569538407689495,0.5547103529753532,1.959086302011242
2023,4,6,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1362176972082132,0.10285482554782867,0.1854644122957495,0.542044930637057,1.9566495497201575
2023,4,7,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1356299524941994,0.10112333943892497,0.1946986430329036,0.5329199988431346,2.054070683997133
2023,4,8,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1353644077402334,0.10258369301824122,0.19035821401187153,0.5406160622061311,2.008279157825245
2023,4,9,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.13644257785614464,0.10077954881437144,0.1872648561138073,0.5311082222517375,1.9756442320006673
2023,4,10,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.13914171341615506,0.104356973927185,0.18579282024989724,0.5499612525962649,1.960114253636416
2023,4,11,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1356069141796793,0.10235524696282801,0.18666495608695197,0.5394121514941036,1.9693152867173433
2023,4,12,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.13855771941383166,0.10452455176378567,0.1832360626729209,0.5508443877951504,1.9331404611993155
2023,4,13,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.14165290966389632,0.10340551762990952,0.1871114083398769,0.5449470779096232,1.9740253579857014
2023,4,14,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.14142813879673316,0.10359355504629728,0.18354395345823737,0.5459380350939866,1.9363887089844045
2023,4,15,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.14670772723893263,0.10092826275836451,0.18619723491044962,0.531891944736581,1.9643808283052437
2023,4,16,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1423416861059114,0.10169527937820441,0.19405612814117096,0.5359341223231372,2.0472921518893537
2023,4,17,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.14503802292100584,0.10266610023550127,0.191582732008434,0.5410503482410917,2.021197822688979
2023,4,18,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.1443400954447993,0.10224178827343224,0.1940828422970726,0.5388142242009878,2.047573986234116
2023,4,19,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.14208399672682323,0.10348872977255151,0.18944246674903253,0.5453856059013464,1.9986180242022933
2023,4,20,576.0,52.885089843749995,5.27,10.55,10.55,10.55,0.14258211312559238,0.10361642509740898,0.19278519095919855,0.5460585602633453,2.033883764619545
